index,depth,latitude,longitude,time,uo,utide,utotal,vo,vsdx,vsdy,vtide,vtotal
17674063,0.494025,50.75,-59.0,2025-06-27 13:00:00,-0.15429688,0.040039062,-0.115234375,-0.13964844,,,0.036132812,-0.10253906
17674064,0.494025,50.75,-59.0,2025-06-27 14:00:00,-0.13085938,0.021484375,-0.109375,-0.14648438,,,0.0107421875,-0.13574219
17674065,0.494025,50.75,-59.0,2025-06-27 15:00:00,-0.111328125,0.01171875,-0.099609375,-0.16308594,,,-0.0068359375,-0.16992188
17674066,0.494025,50.75,-59.0,2025-06-27 16:00:00,-0.09667969,0.0009765625,-0.095703125,-0.1796875,,,-0.022460938,-0.20214844
17674067,0.494025,50.75,-59.0,2025-06-27 17:00:00,-0.083984375,-0.0087890625,-0.09375,-0.18261719,,,-0.03515625,-0.21875
17674068,0.494025,50.75,-59.0,2025-06-27 18:00:00,-0.0703125,-0.0146484375,-0.08496094,-0.18261719,,,-0.041015625,-0.22460938
17674069,0.494025,50.75,-59.0,2025-06-27 19:00:00,-0.05859375,-0.0126953125,-0.072265625,-0.18554688,,,-0.037109375,-0.22265625
17674070,0.494025,50.75,-59.0,2025-06-27 20:00:00,-0.053710938,-0.0029296875,-0.057617188,-0.1875,,,-0.021484375,-0.20898438
17674071,0.494025,50.75,-59.0,2025-06-27 21:00:00,-0.051757812,0.017578125,-0.034179688,-0.18945312,,,0.0068359375,-0.18164062
17674072,0.494025,50.75,-59.0,2025-06-27 22:00:00,-0.051757812,0.04296875,-0.0087890625,-0.19335938,,,0.040039062,-0.15234375
17674073,0.494025,50.75,-59.0,2025-06-27 23:00:00,-0.0546875,0.053710938,-0.0009765625,-0.19921875,,,0.05859375,-0.140625
17674074,0.494025,50.75,-59.0,2025-06-28 00:00:00,-0.060546875,0.03515625,-0.025390625,-0.20605469,,,0.047851562,-0.15820312
17674075,0.494025,50.75,-59.0,2025-06-28 01:00:00,-0.0703125,-0.0029296875,-0.072265625,-0.20996094,,,0.016601562,-0.19335938
17674076,0.494025,50.75,-59.0,2025-06-28 02:00:00,-0.08105469,-0.03515625,-0.1171875,-0.20898438,,,-0.0146484375,-0.22460938
17674077,0.494025,50.75,-59.0,2025-06-28 03:00:00,-0.091796875,-0.053710938,-0.14550781,-0.203125,,,-0.03515625,-0.23828125
17674078,0.494025,50.75,-59.0,2025-06-28 04:00:00,-0.10058594,-0.06347656,-0.1640625,-0.19042969,,,-0.047851562,-0.23828125
17674079,0.494025,50.75,-59.0,2025-06-28 05:00:00,-0.10253906,-0.07128906,-0.17382812,-0.17382812,,,-0.056640625,-0.23144531
17674080,0.494025,50.75,-59.0,2025-06-28 06:00:00,-0.09765625,-0.072265625,-0.16992188,-0.16210938,,,-0.060546875,-0.22167969
17674081,0.494025,50.75,-59.0,2025-06-28 07:00:00,-0.087890625,-0.06347656,-0.15136719,-0.16210938,,,-0.053710938,-0.21484375
17674082,0.494025,50.75,-59.0,2025-06-28 08:00:00,-0.078125,-0.044921875,-0.123046875,-0.17089844,,,-0.036132812,-0.20703125
17674083,0.494025,50.75,-59.0,2025-06-28 09:00:00,-0.06933594,-0.013671875,-0.08300781,-0.18457031,,,-0.0048828125,-0.18945312
17674084,0.494025,50.75,-59.0,2025-06-28 10:00:00,-0.064453125,0.02734375,-0.037109375,-0.19628906,,,0.03515625,-0.16113281
17674085,0.494025,50.75,-59.0,2025-06-28 11:00:00,-0.06640625,0.06347656,-0.0029296875,-0.20507812,,,0.06933594,-0.13476562
17674086,0.494025,50.75,-59.0,2025-06-28 12:00:00,-0.072265625,0.07421875,0.001953125,-0.20703125,,,0.078125,-0.12890625
17674087,0.494025,50.75,-59.0,2025-06-28 13:00:00,-0.07714844,0.056640625,-0.020507812,-0.203125,,,0.057617188,-0.14550781
17674088,0.494025,50.75,-59.0,2025-06-28 14:00:00,-0.07910156,0.03125,-0.047851562,-0.19238281,,,0.02734375,-0.1640625
17674089,0.494025,50.75,-59.0,2025-06-28 15:00:00,-0.07324219,0.015625,-0.057617188,-0.17675781,,,0.00390625,-0.171875
17674090,0.494025,50.75,-59.0,2025-06-28 16:00:00,-0.0625,0.0078125,-0.0546875,-0.16308594,,,-0.0107421875,-0.17382812
17674091,0.494025,50.75,-59.0,2025-06-28 17:00:00,-0.048828125,-0.0009765625,-0.049804688,-0.15332031,,,-0.024414062,-0.17773438
17674092,0.494025,50.75,-59.0,2025-06-28 18:00:00,-0.03125,-0.009765625,-0.041015625,-0.1484375,,,-0.03515625,-0.18457031
17674093,0.494025,50.75,-59.0,2025-06-28 19:00:00,-0.0146484375,-0.013671875,-0.028320312,-0.15332031,,,-0.0390625,-0.19238281
17674094,0.494025,50.75,-59.0,2025-06-28 20:00:00,-0.0029296875,-0.0107421875,-0.0126953125,-0.16699219,,,-0.032226562,-0.19921875
17674095,0.494025,50.75,-59.0,2025-06-28 21:00:00,0.00390625,0.0009765625,0.0048828125,-0.18457031,,,-0.015625,-0.20019531
17674096,0.494025,50.75,-59.0,2025-06-28 22:00:00,0.0029296875,0.022460938,0.025390625,-0.203125,,,0.013671875,-0.18945312
17674097,0.494025,50.75,-59.0,2025-06-28 23:00:00,-0.0048828125,0.045898438,0.041015625,-0.21679688,,,0.043945312,-0.17285156
17674098,0.494025,50.75,-59.0,2025-06-29 00:00:00,-0.017578125,0.05078125,0.033203125,-0.2265625,,,0.056640625,-0.16992188
17674099,0.494025,50.75,-59.0,2025-06-29 01:00:00,-0.032226562,0.028320312,-0.00390625,-0.23339844,,,0.041015625,-0.19238281
17674100,0.494025,50.75,-59.0,2025-06-29 02:00:00,-0.048828125,-0.0087890625,-0.05859375,-0.23730469,,,0.0087890625,-0.22851562
17674101,0.494025,50.75,-59.0,2025-06-29 03:00:00,-0.06542969,-0.038085938,-0.103515625,-0.23632812,,,-0.01953125,-0.25585938
17674102,0.494025,50.75,-59.0,2025-06-29 04:00:00,-0.080078125,-0.052734375,-0.1328125,-0.23144531,,,-0.036132812,-0.26660156
17674103,0.494025,50.75,-59.0,2025-06-29 05:00:00,-0.09277344,-0.060546875,-0.15332031,-0.22265625,,,-0.045898438,-0.2685547
17674104,0.494025,50.75,-59.0,2025-06-29 06:00:00,-0.10253906,-0.06542969,-0.16894531,-0.20996094,,,-0.052734375,-0.2626953
17674105,0.494025,50.75,-59.0,2025-06-29 07:00:00,-0.10644531,-0.064453125,-0.171875,-0.19335938,,,-0.053710938,-0.24707031
17674106,0.494025,50.75,-59.0,2025-06-29 08:00:00,-0.103515625,-0.0546875,-0.15820312,-0.17480469,,,-0.045898438,-0.21972656
17674107,0.494025,50.75,-59.0,2025-06-29 09:00:00,-0.09472656,-0.036132812,-0.13085938,-0.15917969,,,-0.02734375,-0.18554688
17674108,0.494025,50.75,-59.0,2025-06-29 10:00:00,-0.08203125,-0.005859375,-0.087890625,-0.14746094,,,0.0029296875,-0.14453125
17674109,0.494025,50.75,-59.0,2025-06-29 11:00:00,-0.06738281,0.033203125,-0.03515625,-0.14355469,,,0.040039062,-0.103515625
17674110,0.494025,50.75,-59.0,2025-06-29 12:00:00,-0.05078125,0.06347656,0.0126953125,-0.14355469,,,0.068359375,-0.07519531
17674111,0.494025,50.75,-59.0,2025-06-29 13:00:00,-0.029296875,0.06640625,0.037109375,-0.14453125,,,0.0703125,-0.07421875
17674112,0.494025,50.75,-59.0,2025-06-29 14:00:00,-0.0078125,0.045898438,0.038085938,-0.14648438,,,0.046875,-0.09863281
17674113,0.494025,50.75,-59.0,2025-06-29 15:00:00,0.0107421875,0.022460938,0.033203125,-0.14941406,,,0.018554688,-0.13085938
17674114,0.494025,50.75,-59.0,2025-06-29 16:00:00,0.026367188,0.009765625,0.036132812,-0.15039062,,,-0.001953125,-0.15136719
17674115,0.494025,50.75,-59.0,2025-06-29 17:00:00,0.037109375,0.0029296875,0.040039062,-0.14648438,,,-0.0146484375,-0.16113281
17674116,0.494025,50.75,-59.0,2025-06-29 18:00:00,0.041992188,-0.00390625,0.038085938,-0.14160156,,,-0.026367188,-0.16796875
17674117,0.494025,50.75,-59.0,2025-06-29 19:00:00,0.047851562,-0.0107421875,0.036132812,-0.140625,,,-0.034179688,-0.17578125
17674118,0.494025,50.75,-59.0,2025-06-29 20:00:00,0.052734375,-0.01171875,0.041015625,-0.14550781,,,-0.03515625,-0.18066406
17674119,0.494025,50.75,-59.0,2025-06-29 21:00:00,0.053710938,-0.0078125,0.045898438,-0.15234375,,,-0.02734375,-0.1796875
17674120,0.494025,50.75,-59.0,2025-06-29 22:00:00,0.051757812,0.00390625,0.055664062,-0.16113281,,,-0.009765625,-0.17089844
17674121,0.494025,50.75,-59.0,2025-06-29 23:00:00,0.048828125,0.024414062,0.07324219,-0.16796875,,,0.017578125,-0.15039062
17674122,0.494025,50.75,-59.0,2025-06-30 00:00:00,0.043945312,0.044921875,0.087890625,-0.171875,,,0.043945312,-0.12792969
17674123,0.494025,50.75,-59.0,2025-06-30 01:00:00,0.03515625,0.045898438,0.080078125,-0.17089844,,,0.051757812,-0.119140625
17674124,0.494025,50.75,-59.0,2025-06-30 02:00:00,0.0234375,0.020507812,0.043945312,-0.16503906,,,0.033203125,-0.13183594
17674125,0.494025,50.75,-59.0,2025-06-30 03:00:00,0.01171875,-0.013671875,-0.001953125,-0.15429688,,,0.0029296875,-0.15136719
17674126,0.494025,50.75,-59.0,2025-06-30 04:00:00,0.0029296875,-0.037109375,-0.034179688,-0.140625,,,-0.020507812,-0.16113281
17674127,0.494025,50.75,-59.0,2025-06-30 05:00:00,-0.0029296875,-0.047851562,-0.05078125,-0.125,,,-0.033203125,-0.15820312
17674128,0.494025,50.75,-59.0,2025-06-30 06:00:00,-0.0048828125,-0.053710938,-0.05859375,-0.10839844,,,-0.041992188,-0.15039062
17674129,0.494025,50.75,-59.0,2025-06-30 07:00:00,-0.00390625,-0.057617188,-0.060546875,-0.09277344,,,-0.046875,-0.13964844
17674130,0.494025,50.75,-59.0,2025-06-30 08:00:00,0.001953125,-0.053710938,-0.051757812,-0.07714844,,,-0.044921875,-0.12207031
17674131,0.494025,50.75,-59.0,2025-06-30 09:00:00,0.01171875,-0.04296875,-0.03125,-0.064453125,,,-0.03515625,-0.099609375
17674132,0.494025,50.75,-59.0,2025-06-30 10:00:00,0.024414062,-0.025390625,-0.0009765625,-0.0546875,,,-0.017578125,-0.07324219
17674133,0.494025,50.75,-59.0,2025-06-30 11:00:00,0.038085938,0.001953125,0.040039062,-0.05078125,,,0.009765625,-0.041992188
17674134,0.494025,50.75,-59.0,2025-06-30 12:00:00,0.051757812,0.03515625,0.08691406,-0.05078125,,,0.041992188,-0.009765625
17674135,0.494025,50.75,-59.0,2025-06-30 13:00:00,0.06640625,0.05859375,0.125,-0.053710938,,,0.06347656,0.009765625
17674136,0.494025,50.75,-59.0,2025-06-30 14:00:00,0.07910156,0.056640625,0.13574219,-0.057617188,,,0.059570312,0.001953125
17674137,0.494025,50.75,-59.0,2025-06-30 15:00:00,0.08691406,0.03515625,0.12207031,-0.0625,,,0.036132812,-0.026367188
17674138,0.494025,50.75,-59.0,2025-06-30 16:00:00,0.091796875,0.0146484375,0.10644531,-0.06542969,,,0.0107421875,-0.0546875
17674139,0.494025,50.75,-59.0,2025-06-30 17:00:00,0.1015625,0.0048828125,0.10546875,-0.06640625,,,-0.005859375,-0.072265625
17674140,0.494025,50.75,-59.0,2025-06-30 18:00:00,0.11035156,-0.0009765625,0.109375,-0.06542969,,,-0.017578125,-0.08300781
17674141,0.494025,50.75,-59.0,2025-06-30 19:00:00,0.11425781,-0.0078125,0.10644531,-0.06542969,,,-0.02734375,-0.09277344
17674142,0.494025,50.75,-59.0,2025-06-30 20:00:00,0.115234375,-0.0126953125,0.10253906,-0.06640625,,,-0.032226562,-0.09863281
17674143,0.494025,50.75,-59.0,2025-06-30 21:00:00,0.1171875,-0.0107421875,0.10644531,-0.06640625,,,-0.030273438,-0.09667969
17674144,0.494025,50.75,-59.0,2025-06-30 22:00:00,0.11816406,-0.005859375,0.11230469,-0.064453125,,,-0.021484375,-0.0859375
17674145,0.494025,50.75,-59.0,2025-06-30 23:00:00,0.115234375,0.0048828125,0.12011719,-0.061523438,,,-0.0048828125,-0.06640625
17674146,0.494025,50.75,-59.0,2025-07-01 00:00:00,0.109375,0.0234375,0.13183594,-0.055664062,,,0.01953125,-0.037109375
17674147,0.494025,50.75,-59.0,2025-07-01 01:00:00,0.1015625,0.040039062,0.14257812,-0.048828125,,,0.041992188,-0.0078125
17674148,0.494025,50.75,-59.0,2025-07-01 02:00:00,0.095703125,0.0390625,0.13378906,-0.041015625,,,0.045898438,0.0048828125
17674149,0.494025,50.75,-59.0,2025-07-01 03:00:00,0.08984375,0.0146484375,0.10449219,-0.03125,,,0.02734375,-0.0048828125
17674150,0.494025,50.75,-59.0,2025-07-01 04:00:00,0.08496094,-0.0146484375,0.0703125,-0.021484375,,,0.0,-0.021484375
17674151,0.494025,50.75,-59.0,2025-07-01 05:00:00,0.08203125,-0.032226562,0.049804688,-0.0126953125,,,-0.018554688,-0.03125
17674152,0.494025,50.75,-59.0,2025-07-01 06:00:00,0.08105469,-0.040039062,0.041015625,-0.0029296875,,,-0.028320312,-0.03125
17674153,0.494025,50.75,-59.0,2025-07-01 07:00:00,0.08203125,-0.043945312,0.038085938,0.0078125,,,-0.036132812,-0.028320312
17674154,0.494025,50.75,-59.0,2025-07-01 08:00:00,0.0859375,-0.045898438,0.040039062,0.018554688,,,-0.0390625,-0.020507812
17674155,0.494025,50.75,-59.0,2025-07-01 09:00:00,0.09375,-0.040039062,0.053710938,0.029296875,,,-0.03515625,-0.005859375
17674156,0.494025,50.75,-59.0,2025-07-01 10:00:00,0.10449219,-0.029296875,0.07421875,0.0390625,,,-0.025390625,0.013671875
17674157,0.494025,50.75,-59.0,2025-07-01 11:00:00,0.115234375,-0.0146484375,0.10058594,0.045898438,,,-0.0107421875,0.036132812
17674158,0.494025,50.75,-59.0,2025-07-01 12:00:00,0.12695312,0.0078125,0.13476562,0.049804688,,,0.0126953125,0.0625
17674159,0.494025,50.75,-59.0,2025-07-01 13:00:00,0.13867188,0.03515625,0.17382812,0.048828125,,,0.0390625,0.08886719
17674160,0.494025,50.75,-59.0,2025-07-01 14:00:00,0.14941406,0.052734375,0.20214844,0.04296875,,,0.055664062,0.09863281
17674161,0.494025,50.75,-59.0,2025-07-01 15:00:00,0.15820312,0.046875,0.20507812,0.033203125,,,0.048828125,0.08203125
17674162,0.494025,50.75,-59.0,2025-07-01 16:00:00,0.16308594,0.026367188,0.18945312,0.020507812,,,0.02734375,0.047851562
17674163,0.494025,50.75,-59.0,2025-07-01 17:00:00,0.16308594,0.0078125,0.171875,0.0078125,,,0.0048828125,0.0126953125
17674164,0.494025,50.75,-59.0,2025-07-01 18:00:00,0.15820312,-0.0,0.15820312,-0.0048828125,,,-0.0087890625,-0.013671875
17674165,0.494025,50.75,-59.0,2025-07-01 19:00:00,0.1484375,-0.005859375,0.14257812,-0.013671875,,,-0.01953125,-0.033203125
17674166,0.494025,50.75,-59.0,2025-07-01 20:00:00,0.13574219,-0.01171875,0.123046875,-0.017578125,,,-0.02734375,-0.044921875
17674167,0.494025,50.75,-59.0,2025-07-01 21:00:00,0.12109375,-0.013671875,0.107421875,-0.0146484375,,,-0.029296875,-0.043945312
17674168,0.494025,50.75,-59.0,2025-07-01 22:00:00,0.10839844,-0.0107421875,0.09863281,-0.005859375,,,-0.025390625,-0.03125
17674169,0.494025,50.75,-59.0,2025-07-01 23:00:00,0.09863281,-0.005859375,0.09277344,0.0068359375,,,-0.017578125,-0.009765625
17674170,0.494025,50.75,-59.0,2025-07-02 00:00:00,0.09472656,0.0029296875,0.09863281,0.030273438,,,-0.0029296875,0.02734375
17674171,0.494025,50.75,-59.0,2025-07-02 01:00:00,0.09863281,0.01953125,0.11816406,0.0546875,,,0.018554688,0.07324219
17674172,0.494025,50.75,-59.0,2025-07-02 02:00:00,0.11035156,0.034179688,0.14550781,0.072265625,,,0.038085938,0.11035156
17674173,0.494025,50.75,-59.0,2025-07-02 03:00:00,0.13183594,0.032226562,0.1640625,0.08203125,,,0.040039062,0.12207031
17674174,0.494025,50.75,-59.0,2025-07-02 04:00:00,0.15429688,0.01171875,0.16601562,0.08203125,,,0.0234375,0.10449219
17674175,0.494025,50.75,-59.0,2025-07-02 05:00:00,0.17578125,-0.01171875,0.1640625,0.072265625,,,0.0009765625,0.07324219
17674176,0.494025,50.75,-59.0,2025-07-02 06:00:00,0.19238281,-0.024414062,0.16699219,0.056640625,,,-0.0146484375,0.041992188
17674177,0.494025,50.75,-59.0,2025-07-02 07:00:00,0.20117188,-0.030273438,0.171875,0.037109375,,,-0.022460938,0.0146484375
17674178,0.494025,50.75,-59.0,2025-07-02 08:00:00,0.203125,-0.034179688,0.16894531,0.017578125,,,-0.029296875,-0.0107421875
17674179,0.494025,50.75,-59.0,2025-07-02 09:00:00,0.19726562,-0.033203125,0.1640625,0.001953125,,,-0.030273438,-0.028320312
17674180,0.494025,50.75,-59.0,2025-07-02 10:00:00,0.18554688,-0.026367188,0.15820312,-0.0078125,,,-0.025390625,-0.034179688
17674181,0.494025,50.75,-59.0,2025-07-02 11:00:00,0.16894531,-0.017578125,0.15136719,-0.01171875,,,-0.017578125,-0.029296875
17674182,0.494025,50.75,-59.0,2025-07-02 12:00:00,0.15039062,-0.0078125,0.14355469,-0.0068359375,,,-0.005859375,-0.0126953125
17674183,0.494025,50.75,-59.0,2025-07-02 13:00:00,0.1328125,0.009765625,0.14355469,0.00390625,,,0.0126953125,0.015625
17674184,0.494025,50.75,-59.0,2025-07-02 14:00:00,0.11816406,0.033203125,0.15039062,0.01953125,,,0.03515625,0.0546875
17674185,0.494025,50.75,-59.0,2025-07-02 15:00:00,0.107421875,0.045898438,0.15332031,0.040039062,,,0.047851562,0.08691406
17674186,0.494025,50.75,-59.0,2025-07-02 16:00:00,0.103515625,0.038085938,0.14160156,0.060546875,,,0.040039062,0.10058594
17674187,0.494025,50.75,-59.0,2025-07-02 17:00:00,0.10839844,0.018554688,0.12695312,0.07910156,,,0.01953125,0.09863281
17674188,0.494025,50.75,-59.0,2025-07-02 18:00:00,0.119140625,0.0029296875,0.12207031,0.091796875,,,0.0009765625,0.09277344
17674189,0.494025,50.75,-59.0,2025-07-02 19:00:00,0.13378906,-0.0048828125,0.12890625,0.09863281,,,-0.01171875,0.087890625
17674190,0.494025,50.75,-59.0,2025-07-02 20:00:00,0.15136719,-0.01171875,0.13964844,0.099609375,,,-0.020507812,0.078125
